file,Number,lhs,match,rhs,subtype2,verb
wlp_1990s_iuw/fic_1999_44370.txt,873,"bone-marrowtransplant man now , do n't ask me how-but do you remember the Christmas party that time when he got",into,"the fight with his then wife- ? "" "" Marilyn , "" Joanne said . "" Marilyn Schuster .",ACT_SIT_STATE,GET
wlp_2000s_iey/mag_2004_412399.txt,738,"rules and reap profits . At the same time , PBHG 's legitimate customers suffered losses . Investors who got",into,"the firm 's hottest funds as of year-end 1996 cumulatively lost $3 billion , according to the Bogle Financial",ACCESS,GET
wlp_1990s_iuw/news_1996_625830.txt,1877,it 's better not to be noticed . Just ask Dick Motta . <p> The Mavericks ca n't even get,into,the first 10 pages of the Dallas Morning News sports section because the town and newspaper have gone crazy,ACCESS,GET
2008,416,"eyebrow at that ; it was true enough , although I knew Gretchen was more",into,the flirting than anything else. `` And what about you ? `` I,INTEREST,BE
wlp_2000s_iey/mag_2003_384208.txt,2015,"that the pursuit of your goals , not even necessarily attaining them , can increase joy . 12 . Get",into,"the Flow <p> A very profound joy can emerge when you are in a state called "" flow ,",ACT_SIT_STATE,GET
wlp_2000s_iey/mag_2002_383817.txt,2254,"some other inconsequential crap . Actually , maybe he was talking about which frats he wanted to try to get",into,"the following semester . I had no interest in joining a frat , which he tried to convince me",ACCESS,GET
wlp_1990s_iuw/mag_1998_400331.txt,1365,"--  it was happening all over . Here was a fascinating story , a new bacterium that had somehow gotten",into,"the food supply . Finding out how that happened became my obsession . "" With the writing of her",SPACE,GET
1993,417,was n't sure he wanted to find out . An hour more and they were,into,"the foothills , climbing slowly and carefully around hairpin curves , waiting for huge ,",SPACE,BE
wlp_2000s_iey/fic_2004_780507.txt,2675,horror . Astonished . The rear door opens . Vincent hefts his briefcase into the back seat . He gets,into,"the front . Vincent sits for a moment , staring off , not looking at Max . Maybe ready",SPACE,GET
wlp_1990s_iuw/fic_1999_45249.txt,2298,"the touch . One night , several months after her father 's death , Ikuyo , feeling her mother get",into,"the futon beside her , had put her hand out to touch her breast under her nightwear . Then",SPACE,GET
wlp_2000s_iey/mag_2004_393862.txt,2286,""" Rather than always snapping at the heels of the people who are playing the game , let 's get",into,the game . I think that it 's possible to produce a logo like the Blackspot that stands for,INTEREST,GET
1994,418,year when she first encountered Robert. `` I 'd heard that he was heavily,into,"the gang structure , `` says O'Callaghan , `` and here was this little kid",INTEREST,BE
1998,128,regain altitude and recharge her solar collectors . Gramma Lisa waited until the Packet was,into,"the gap and mounting the first thermal , then dumped ballast . The airship shot",SPACE,BE
wlp_1990s_iuw/news_1998_626744.txt,2622,", "" Wolfe said . "" They 'll say , ' Fido knows he 's done wrong when he gets",into,"the garbage . I 'll come in and he knows he 's in trouble . ' "" <p> What",SPACE,GET
2006,420,booze for days on end and vanish into her bedroom . My sister was more,into,"the global chill mode ; give ' em the silent treatment and , in the",INTEREST,BE
2006,421,"disgusted impatience was approaching critical mass . Angie said , `` Wicca ? You 're",into,"the Goddess thing ? There 's a girl in my home room , Devlin Margulies",INTEREST,BE
2002,129,"Why Do Fools Fall In Love ? `` promotion , we figured she'd been",into,the Grand Marnier again . We worried that such a contest -- which asked readers,SPACE,BE
1992,130,a lot better than it sounds . It was a big deal if you were,into,the Greek fraternity/sorority life ; Sue 's picture was plastered all over campus on a,INTEREST,BE
2006,422,: I hope I live long enough to kill Dwayne first ... . I was deep,into,the grunt work necessary to earn my license as a private investigator . Dwayne Durbin,ACT_SIT_STATE,BE
wlp_2000s_iey/fic_2003_28038.txt,1422,expected to find at Farrell Champion 's house . Chapter Two THE BAD JOKE Nicky marcella was waiting to get,into,the guest john as Shane exited . They looked at each other like competing art thieves casing a Sotheby,SPACE,GET
wlp_2000s_iey/mag_2003_400047.txt,1165,"had hoped . Her doctor recommended weight training to give her a boost . "" As soon as I got",into,"the gym and started lifting weights , I began to see my curves coming back , "" Moss says",SPACE,GET
wlp_1990s_iuw/news_1991_654804.txt,1298,". Zhou Fan did n't fall asleep either , which is now a problem sometimes , since she has gotten",into,the habit at school of @ @ @ @ @ @ @ @ @ @ six ) . <p>,ACT_SIT_STATE,GET
wlp_2000s_iey/mag_2002_429170.txt,1345,"though my sister had once baptized all of her dolls in a moment of zeal , they had never gotten",into,the habit of attendance on Sunday . What made the appearance of Darth Vader in the assembly so stunning,ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2005_50067.txt,1323,"@ @ @ @ @ @ @ @ Jeremy says , and hangs up the phone . He 's gotten",into,"the habit of calling his phone booth every day . When he calls , it rings and rings and",ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2001_29929.txt,1307,"She saved all of his on-line correspondence in a special folder labeled "" Fantasy Man . "" She had gotten",into,the habit of checking her computer first thing each morning to see if he had paid her an on-line,ACT_SIT_STATE,GET
wlp_2000s_iey/mag_2007_389237.txt,2525,"fear within security circles is that many irritated users will disable UAC and leave it off , or else get",into,"the habit of clicking "" Allow "" at every prompt , defeating the purpose entirely . "" The average",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1996_54332.txt,1118,"before , just after Rachel was born --  the closest gym was way up in Portland , so I got",into,"the habit of jogging to Cape Beckon and back each morning after sunrise . ( Well , to be",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1994_41331.txt,894,"give you a call later . "" <p> Nothing much happened the next several days , except that Julie got",into,"the habit of overestimating when she made milkshakes , and Sam got into the habit of timing his breaks",ACT_SIT_STATE,GET
wlp_2000s_iey/nf_2000_746551.txt,1400,"@ @ @ @ @ @ @ the book American Political Trials . <p> "" We seem to have gotten",into,"the habit of ramming all kinds of debates into a trial format , "" Belknap adds . <p> The",ACT_SIT_STATE,GET
wlp_1990s_iuw/mag_1990_387544.txt,1158,"reform in congress , had not yet annulled . Neighboring Argentina , after thirteen military coups since 1930 , got",into,the habit of simply annulling laws new governments find inconvenient ; Argentina 's legal casualness was one reason there,ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1994_41331.txt,1190,"several days , except that Julie got into the habit of overestimating when she made milkshakes , and Sam got",into,the habit of timing his breaks to coincide with her own . Julie talked to him about her apartment,ACT_SIT_STATE,GET
wlp_1990s_iuw/nf_1990_773557.txt,1557,"more dangerous habit to acquire than that of skimming "" ( p. 152 ) . It is dangerous to get",into,the habit of using a faster and less powerful skimming process when the rauding process is required to comprehend,ACT_SIT_STATE,GET
wlp_1990s_iuw/nf_1999_775070.txt,1775,the treated animals were found to have 25 percent more connections ( synapses ) than the couch potatoes . Get,into,the habit of walking for thirty to sixty minutes a day as briskly as possible . Stair climbing is,ACT_SIT_STATE,GET
wlp_1990s_iuw/mag_1991_122532.txt,1544,"credentials amount to little more than eight appearances in relief for Miami in 1985 . "" You 'll never get",into,"the Hall of Fame with those mechanics , "" Collazo told him . Palmer replied as evenly as he",ACCESS,GET
2002,423,to summon the Guard - if she still had one - her only escape was,into,"the Haram vaults . Sonya saw it too , leaping naked out of bed to",SPACE,BE
wlp_2000s_iey/mag_2009_405451.txt,2134,"heart surgeon . "" They were all sick . We are in the sickness business . We need to get",into,"the health business . "" This idea is at the heart of how President Obama wants to reform health",INTEREST,GET
1996,424,"are facing down the hill , over his edges , counterbalanced by his hips being",into,the hill . He is reaching for his new pole plant to keep his momentum,SPACE,BE
2004,425,Clint was n't surprised that they would venture outside . The hunting cabin was deep,into,"the hills , mostly surrounded by thick woods . Obviously , the kidnappers felt confident",SPACE,BE
1999,426,whites were less enthusiastic ( 13 percent ) . People ages 18-24 are less,into,the holiday spirit ( 5 percent ) than those in the 45-54 age bracket .,INTEREST,BE
wlp_2000s_iey/news_2000_627663.txt,2599,"'s snowing this week at the Duplex Center . That 's home base for FLY Dance Company , which gets",into,"the holiday spirit with Razor scooters , a silver-iced forest and more for "" Jingle FLY . "" The",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1998_29104.txt,1213,"as long as I had pulled through safe and sound . When the nurse left the room , he got",into,"the hospital bed and held me , but despite this , despite the comfort of his words and hands",SPACE,GET
wlp_2000s_iey/fic_2005_27451.txt,2335,". But why they had to- "" He broke off , shaking his head . "" How did they get",into,"the house ? "" "" They broke in from the garden side . Come on , I 'll show",SPACE,GET
wlp_2000s_iey/fic_2002_46910.txt,1695,"all wanted to be there in Brentwood , if only down the block , to see if she 'd get",into,"the house . But we were stumped about the gurneys . "" We could get arrested for harassment ,",SPACE,GET
wlp_2000s_iey/news_2006_623963.txt,1491,camping last summer to find that parties of rats had eaten through our heating ducts and other spots to get,into,"the house . I had not controlled the problem , and according to the "" rat professionals , """,SPACE,GET
wlp_1990s_iuw/mag_1998_399698.txt,1443,", fighting panic . Something thudded heavily against the back door . Michelle stiffened . He was trying to get",into,the house . She had to call the police . But the phone did n't work . She was,SPACE,GET
wlp_1990s_iuw/fic_1991_13390.txt,1904,down my steps to do it . HE That 's a drag . p. 4 SHE I can hardly get,into,"the house . There 's just the edges of the steps left , like ruins . HE Do you",SPACE,GET
wlp_2000s_iey/fic_2004_780514.txt,548,"'s that ? <p> # MANZANO # He 's the man , ' the Boss ? ' My guys got",into,the house on the pretext of giving cholera shots . We had to inject the whole Barrio . We,SPACE,GET
1994,430,"for that , hung around waiting for her to move . Most times it was",into,"the house she went anyway , but they stayed on the porch waiting for her",SPACE,BE
wlp_1990s_iuw/fic_1997_42261.txt,1593,"I begin sneezing . Delores looks tip from her digging . "" I 'm not kidding , Jen , get",into,"the house this minute ! I 'll finish up . "" So I go . From the window ,",SPACE,GET
2001,431,"steam engine , the railroad , had on its time . Already we are deep",into,"the information age , and it drives the American economy . Manufacturing , the very",TIME,BE
1999,131,sight and the light of the fire is the sun . The journey upward is,into,the intellectual world. `` I had shut my eyes . I had lost myself,SPACE,BE
wlp_1990s_iuw/fic_1997_43067.txt,2689,taken off his shirt . A shrapnel scar wanders under his right nipple . <p> He showers and then gets,into,the Jacuzzi . I fix myself a drink and give Thac a quart of Gatorade . I sit in,SPACE,GET
